battle_id,player_1_deck,player_1_elixir,player_1_trophies,player_1_crowns,player_2_deck,player_2_elixir,player_2_trophies,player_2_crowns,winner,battle_duration_sec,game_mode
4052,Balloon|Miner|Inferno Dragon|Skeleton Army|Fireball|The Log|Ice Spirit|Mega Minion,3.12,4356,0,Bandit|Battle Ram|Royal Ghost|Magic Archer|Electro Wizard|Zap|Fireball|Mini PEKKA,3.5,4531,3,player_2,131,Ladder
4053,Prince|Dark Prince|Giant|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,4343,1,Mortar|Princess|Goblin Gang|Skeleton Army|Inferno Tower|Rocket|The Log|Knight,3.62,4528,3,player_2,256,Challenge
4054,Royal Recruits|Battle Healer|Three Musketeers|Elixir Collector|Fireball|Zap|Mega Minion|Ice Spirit,4.5,5646,1,Mega Knight|Inferno Dragon|Skeleton Army|Ice Spirit|Bats|Fireball|Zap|Goblin Gang,3.25,5643,3,player_2,151,Ladder
4055,Giant Skeleton|Sparky|Wizard|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.75,6300,1,Phoenix|Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon,2.88,6634,3,player_2,122,Tournament
4056,Hog Rider|Musketeer|Ice Spirit|Skeletons|Freeze|The Log|Cannon|Ice Golem,2.62,6564,3,Hog Rider|Firecracker|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.5,6374,3,draw,106,Friendly
4057,Archer Queen|Hog Rider|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.75,4381,2,Mega Knight|Bandit|Battle Ram|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.88,4581,3,player_2,201,Challenge
4058,X-Bow|Knight|Tesla|Archers|Skeletons|Ice Spirit|Fireball|The Log,3.0,4588,2,Royal Ghost|Hog Rider|Musketeer|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.75,4366,1,player_1,63,Tournament
4059,Giant|Witch|Mini PEKKA|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,7343,0,Giant|Witch|Mini PEKKA|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,7495,3,player_2,222,Friendly
4060,Monk|Battle Ram|Bandit|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.62,6473,0,Miner|Poison|Mega Minion|Skeletons|Inferno Tower|Goblin Barrel|The Log|Knight,3.0,6558,0,draw,102,Challenge
4061,Lava Hound|Inferno Dragon|Balloon|Mega Minion|Tombstone|Fireball|Arrows|Skeleton Army,4.0,5608,0,Giant Skeleton|Sparky|Wizard|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.75,5484,0,draw,114,Tournament
4062,Ram Rider|Wizard|Musketeer|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.38,4593,3,Hog Rider|Hunter|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4403,1,player_1,165,Friendly
4063,Mega Knight|Inferno Dragon|Skeleton Army|Ice Spirit|Bats|Fireball|Zap|Goblin Gang,3.25,4548,1,Hog Rider|Mini PEKKA|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4545,1,draw,211,Friendly
4064,Bandit|Hog Rider|Musketeer|Ice Spirit|Fireball|The Log|Cannon|Skeletons,2.75,6366,2,PEKKA|Royal Ghost|Battle Ram|Magic Archer|Electro Wizard|Poison|Zap|Bandit,3.88,6424,3,player_2,97,Tournament
4065,Hog Rider|Musketeer|Bats|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.62,6429,0,Three Musketeers|Battle Ram|Ice Golem|Elixir Collector|Fireball|The Log|Dark Prince|Ice Spirit,4.0,6406,2,player_2,161,Tournament
4066,Royal Hogs|Earthquake|Mighty Miner|Royal Recruits|Hunter|Skeletons|Fisherman|The Log,3.62,7616,0,Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,7351,1,player_2,66,Friendly
4067,X-Bow|Tesla|Archers|Knight|Skeletons|Ice Spirit|Fireball|The Log,3.0,5520,2,Phoenix|Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon,2.88,5456,0,player_1,171,Challenge
4068,Goblin Gang|Spear Goblins|Goblins|Ice Spirit|The Log|Princess|Knight|Fireball,2.5,5430,0,Valkyrie|Battle Ram|Bandit|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.5,5516,3,player_2,218,Ladder
4069,Fisherman|Royal Giant|Mighty Miner|Hunter|Lightning|Skeletons|The Log|Tornado,3.62,6696,0,Hog Rider|Musketeer|Ice Spirit|Skeleton Army|Fireball|The Log|Cannon|Ice Golem,2.88,6434,1,player_2,66,Challenge
4070,Hog Rider|Musketeer|Goblin Gang|Princess|Rocket|The Log|Cannon|Knight,3.5,4664,2,Lava Hound|Mega Minion|Baby Dragon|Tombstone|Lightning|Arrows|Inferno Dragon|Night Witch,4.25,4686,0,player_1,257,Challenge
4071,Little Prince|Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon,2.75,7366,3,Hog Rider|Hunter|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,7479,3,draw,201,Tournament
4072,Hog Rider|Mini PEKKA|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,7439,3,Ram Rider|Wizard|Musketeer|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.38,7353,2,player_1,90,Challenge
4073,Giant|Witch|Mini PEKKA|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,7419,1,Princess|Knight|Skeleton Army|Goblin Hut|Inferno Tower|Fireball|Goblin Barrel|The Log,3.5,7604,1,draw,175,Ladder
4074,Hog Rider|Firecracker|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.5,6481,0,Giant|Witch|Mini PEKKA|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,6355,3,player_2,239,Tournament
4075,Royal Ghost|Hog Rider|Musketeer|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.75,5503,1,Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Tesla|Ice Golem,2.75,5439,2,player_2,88,Tournament
4076,Hog Rider|Mini PEKKA|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4417,1,Valkyrie|Battle Ram|Bandit|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.5,4452,3,player_2,67,Tournament
4077,Mother Witch|Knight|Skeletons|Ice Spirit|Fireball|The Log|Tombstone|Musketeer,2.75,7390,0,Knight|Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon,2.75,7495,3,player_2,264,Friendly
4078,Graveyard|Baby Dragon|Tombstone|Knight|Freeze|Ice Spirit|Bowler|The Log,3.38,6379,1,Hog Rider|Minions|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.5,6407,1,draw,142,Tournament
4079,Ram Rider|Wizard|Musketeer|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.38,4505,2,Hog Rider|Musketeer|Ice Spirit|Skeletons|Earthquake|The Log|Cannon|Ice Golem,2.5,4360,2,draw,163,Friendly
4080,Three Musketeers|Battle Ram|Heal Spirit|Elixir Collector|Fireball|The Log|Dark Prince|Ice Golem,4.0,6556,3,Hog Rider|Musketeer|Bats|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.62,6305,2,player_1,232,Friendly
4081,PEKKA|Wizard|Battle Ram|Bandit|Magic Archer|Poison|Zap|Royal Ghost,4.0,7543,1,Mega Knight|Bandit|Battle Ram|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.88,7600,2,player_2,236,Challenge
4082,Giant|Prince|Dark Prince|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,7571,0,Mortar|Miner|Skeletons|Ice Spirit|Bomber|The Log|Rocket|Knight,2.75,7606,1,player_2,284,Friendly
4083,Mortar|Princess|Goblin Gang|Skeleton Army|Inferno Tower|Rocket|The Log|Knight,3.62,4353,2,PEKKA|Wizard|Battle Ram|Bandit|Magic Archer|Poison|Zap|Royal Ghost,4.0,4636,2,draw,288,Challenge
4084,Royal Recruits|Battle Healer|Hunter|Earthquake|Fireball|Skeletons|Fisherman|The Log,3.5,6474,0,Royal Hogs|Hunter|Mighty Miner|Royal Recruits|Earthquake|Skeletons|Fisherman|The Log,3.62,6418,3,player_2,182,Tournament
4085,Sparky|Giant|Electro Wizard|Zap|Mega Minion|Tombstone|Fireball|Ice Spirit,3.5,7598,2,Mortar|Miner|Knight|Skeletons|Princess|The Log|Rocket|Ice Spirit,2.88,7317,1,player_1,274,Ladder
4086,Skeleton King|Battle Ram|Bandit|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.5,5659,2,Princess|Knight|Skeleton Army|Goblin Hut|Inferno Tower|Fireball|Goblin Barrel|The Log,3.5,5411,0,player_1,298,Challenge
4087,Graveyard|Bowler|Baby Dragon|Tombstone|Knight|Tornado|Ice Spirit|The Log,3.25,4330,1,Hog Rider|Mini PEKKA|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4399,1,draw,77,Challenge
4088,Royal Recruits|Battle Healer|Three Musketeers|Elixir Collector|Fireball|Zap|Mega Minion|Ice Spirit,4.5,7566,0,X-Bow|Tesla|Archers|Knight|Skeletons|Ice Spirit|Fireball|The Log,3.0,7578,3,player_2,235,Tournament
4089,Mortar|Miner|Skeletons|Ice Spirit|Bomber|The Log|Rocket|Knight,2.75,5679,3,Hog Rider|Flying Machine|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Knight,2.75,5548,1,player_1,173,Friendly
4090,Royal Giant|Earthquake|Mighty Miner|Lightning|Hunter|Skeletons|Fisherman|The Log,3.62,7401,0,X-Bow|Tesla|Archers|Knight|Skeletons|Ice Spirit|Fireball|The Log,3.0,7355,0,draw,155,Challenge
4091,Mega Knight|Bandit|Battle Ram|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.88,5411,2,Hog Rider|Hunter|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,5384,3,player_2,246,Tournament
4092,Hog Rider|Musketeer|Goblin Gang|Princess|Rocket|The Log|Cannon|Knight,3.5,5357,2,Wall Breakers|Miner|Bats|Skeletons|Ice Spirit|Fireball|The Log|Knight,2.25,5308,2,draw,226,Tournament
4093,Hog Rider|Musketeer|Bats|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.62,4544,0,Skeleton King|Battle Ram|Bandit|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.5,4358,0,draw,186,Challenge
4094,Archer Queen|Hog Rider|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.75,4566,0,Hog Rider|Musketeer|Goblin Gang|Skeletons|Fireball|The Log|Cannon|Princess,3.0,4480,1,player_2,123,Tournament
4095,Giant|Prince|Dark Prince|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,7380,0,Goblin Barrel|Princess|Goblin Gang|Knight|Inferno Tower|Rocket|The Log|Skeleton Army,3.5,7378,2,player_2,166,Friendly
4096,Three Musketeers|Battle Ram|Ice Golem|Elixir Collector|Fireball|The Log|Dark Prince|Ice Spirit,4.0,5402,3,Miner|Poison|Mega Minion|Skeletons|Inferno Tower|Goblin Barrel|The Log|Knight,3.0,5497,2,player_1,299,Ladder
4097,Hog Rider|Musketeer|Ice Spirit|Skeleton Army|Fireball|The Log|Cannon|Ice Golem,2.88,4435,2,Mortar|Miner|Skeletons|Ice Spirit|Bomber|The Log|Rocket|Knight,2.75,4591,3,player_2,175,Challenge
4098,Giant|Inferno Dragon|Wizard|Musketeer|Fireball|Zap|Mega Minion|Tombstone,3.75,7422,3,Princess|Knight|Skeleton Army|Goblin Hut|Inferno Tower|Fireball|Goblin Barrel|The Log,3.5,7677,3,draw,208,Tournament
4099,Hog Rider|Valkyrie|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4591,0,Graveyard|Baby Dragon|Tombstone|Knight|Freeze|Ice Spirit|Bowler|The Log,3.38,4433,1,player_2,222,Ladder
4100,Graveyard|Bowler|Baby Dragon|Tombstone|Knight|Tornado|Ice Spirit|The Log,3.25,6473,0,Royal Hogs|Earthquake|Mighty Miner|Royal Recruits|Hunter|Skeletons|Fisherman|The Log,3.62,6445,3,player_2,199,Friendly
4101,Goblin Gang|Spear Goblins|Goblins|Ice Spirit|The Log|Princess|Knight|Fireball,2.5,5315,3,Bandit|Hog Rider|Musketeer|Ice Spirit|Fireball|The Log|Cannon|Skeletons,2.75,5434,3,draw,120,Friendly
4102,Wall Breakers|Miner|Bats|Skeletons|Ice Spirit|Fireball|The Log|Knight,2.25,5441,2,Giant Skeleton|Sparky|Wizard|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.75,5585,1,player_1,277,Ladder
4103,Mother Witch|Knight|Skeletons|Ice Spirit|Fireball|The Log|Tombstone|Musketeer,2.75,4495,2,Giant Skeleton|Sparky|Wizard|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.75,4355,2,draw,276,Tournament
4104,Three Musketeers|Battle Ram|Heal Spirit|Elixir Collector|Fireball|The Log|Dark Prince|Ice Golem,4.0,7682,1,Miner|Poison|Mega Minion|Skeletons|Inferno Tower|Goblin Barrel|The Log|Knight,3.0,7606,1,draw,231,Friendly
4105,Hog Rider|Musketeer|Ice Spirit|Skeletons|Freeze|The Log|Cannon|Ice Golem,2.62,6402,2,Hog Rider|Archers|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.5,6688,2,draw,224,Tournament
4106,PEKKA|Battle Ram|Royal Ghost|Bandit|Magic Archer|Electro Wizard|Poison|Zap,3.88,7545,2,Royal Hogs|Hunter|Mighty Miner|Royal Recruits|Earthquake|Skeletons|Fisherman|The Log,3.62,7602,2,draw,230,Ladder
4107,Bandit|Battle Ram|Royal Ghost|Magic Archer|Electro Wizard|Zap|Fireball|Mini PEKKA,3.5,7452,2,X-Bow|Tesla|Archers|Knight|Skeletons|Ice Spirit|Fireball|The Log,3.0,7424,3,player_2,158,Friendly
4108,Mighty Miner|Hog Rider|Musketeer|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.88,6379,3,Phoenix|Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon,2.88,6493,3,draw,193,Friendly
4109,Witch|Knight|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,6465,1,PEKKA|Battle Ram|Bandit|Magic Archer|Electro Wizard|Poison|Zap|Royal Ghost,3.88,6370,2,player_2,179,Ladder
4110,Phoenix|Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon,2.88,4632,1,Mega Knight|Inferno Dragon|Bats|Skeletons|Ice Spirit|Fireball|Zap|Goblin Gang,3.0,4408,0,player_1,273,Ladder
4111,Skeleton King|Battle Ram|Bandit|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.5,4634,3,Mortar|Miner|Knight|Skeletons|Princess|The Log|Rocket|Ice Spirit,2.88,4526,1,player_1,233,Ladder
4112,Battle Ram|Hog Rider|Musketeer|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.88,7367,2,Hog Rider|Flying Machine|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Knight,2.75,7362,1,player_1,175,Tournament
4113,Hog Rider|Musketeer|Goblin Gang|Princess|Rocket|The Log|Cannon|Knight,3.5,4315,0,Mortar|Princess|Goblin Gang|Skeleton Army|Inferno Tower|Rocket|The Log|Knight,3.62,4433,2,player_2,268,Friendly
4114,Princess|Knight|Skeleton Army|Goblin Hut|Inferno Tower|Fireball|Goblin Barrel|The Log,3.5,6673,3,Goblin Barrel|Princess|Goblin Gang|Knight|Inferno Tower|Rocket|The Log|Skeleton Army,3.5,6494,1,player_1,246,Ladder
4115,Royal Hogs|Hunter|Mighty Miner|Royal Recruits|Earthquake|Skeletons|Fisherman|The Log,3.62,5626,1,Hog Rider|Valkyrie|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,5481,1,draw,195,Friendly
4116,Mega Knight|Inferno Dragon|Bats|Skeletons|Ice Spirit|Fireball|Zap|Goblin Gang,3.0,7656,1,Lava Hound|Miner|Mega Minion|Skeleton Army|Fireball|Arrows|Tombstone|Inferno Dragon,3.75,7510,2,player_2,258,Friendly
4117,Giant Skeleton|Wizard|Musketeer|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.5,6549,3,Goblin Gang|Spear Goblins|Goblins|Ice Spirit|The Log|Princess|Knight|Fireball,2.5,6360,3,draw,160,Tournament
4118,Elixir Golem|Battle Healer|Night Witch|Lumberjack|Fireball|Zap|Mega Minion|Tombstone,3.38,4678,1,Royal Hogs|Hunter|Mighty Miner|Royal Recruits|Earthquake|Skeletons|Fisherman|The Log,3.62,4503,3,player_2,90,Challenge
4119,Royal Champion|Royal Recruits|Mighty Miner|Hunter|Earthquake|Skeletons|Fisherman|The Log,3.88,4613,1,Goblin Barrel|Princess|Goblin Gang|Knight|Inferno Tower|Rocket|The Log|Skeleton Army,3.5,4545,1,draw,94,Tournament
4120,Hog Rider|Hunter|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,7655,3,Witch|Knight|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,7652,1,player_1,217,Ladder
4121,Royal Recruits|Battle Healer|Hunter|Earthquake|Fireball|Skeletons|Fisherman|The Log,3.5,7591,1,PEKKA|Battle Ram|Bandit|Magic Archer|Electro Wizard|Poison|Zap|Royal Ghost,3.88,7347,3,player_2,159,Friendly
4122,Witch|Knight|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4311,0,Hog Rider|Flying Machine|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Knight,2.75,4600,3,player_2,297,Ladder
4123,Mega Knight|Miner|Bats|Skeletons|Inferno Tower|Goblin Barrel|The Log|Princess,3.25,5430,3,Three Musketeers|Battle Ram|Heal Spirit|Elixir Collector|Fireball|The Log|Dark Prince|Ice Golem,4.0,5507,0,player_1,280,Ladder
4124,Hog Rider|Valkyrie|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,5411,3,PEKKA|Wizard|Battle Ram|Bandit|Magic Archer|Poison|Zap|Royal Ghost,4.0,5566,1,player_1,168,Tournament
4125,Giant|Inferno Dragon|Wizard|Musketeer|Fireball|Zap|Mega Minion|Tombstone,3.75,4523,2,Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Tesla|Ice Golem,2.75,4609,2,draw,65,Friendly
4126,Mortar|Knight|Skeletons|Ice Spirit|Bomber|The Log|Rocket|Miner,2.75,6313,3,Giant|Witch|Clone|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.25,6586,1,player_1,174,Ladder
4127,Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4487,3,Giant Skeleton|Sparky|Wizard|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.75,4697,1,player_1,189,Tournament
4128,Bandit|Hog Rider|Musketeer|Ice Spirit|Fireball|The Log|Cannon|Skeletons,2.75,5613,2,Mortar|Miner|Knight|Skeletons|Princess|The Log|Rocket|Ice Spirit,2.88,5317,3,player_2,158,Tournament
4129,Three Musketeers|Battle Ram|Heal Spirit|Elixir Collector|Fireball|The Log|Dark Prince|Ice Golem,4.0,4423,1,Hog Rider|Musketeer|Goblin Gang|Skeletons|Fireball|The Log|Cannon|Princess,3.0,4351,1,draw,278,Challenge
4130,Ram Rider|Wizard|Musketeer|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.38,4442,2,Royal Hogs|Hunter|Mighty Miner|Royal Recruits|Earthquake|Skeletons|Fisherman|The Log,3.62,4653,0,player_1,120,Ladder
4131,Royal Ghost|Hog Rider|Musketeer|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.75,4401,0,Hog Rider|Musketeer|Heal Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4616,0,draw,133,Challenge
4132,Graveyard|Baby Dragon|Tombstone|Knight|Freeze|Ice Spirit|Bowler|The Log,3.38,6513,3,Skeleton Barrel|Bats|Skeletons|Ice Spirit|Fireball|The Log|Knight|Princess,2.38,6647,0,player_1,118,Tournament
4133,Mortar|Miner|Knight|Skeletons|Princess|The Log|Rocket|Ice Spirit,2.88,7640,0,Giant|Magic Archer|Witch|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.38,7690,3,player_2,228,Ladder
4134,Bandit|Battle Ram|Royal Ghost|Magic Archer|Electro Wizard|Zap|Fireball|Mini PEKKA,3.5,5600,1,Phoenix|Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon,2.88,5479,2,player_2,235,Challenge
4135,Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4379,3,Hog Rider|Musketeer|Goblin Gang|Princess|Rocket|The Log|Cannon|Knight,3.5,4640,0,player_1,101,Challenge
4136,Hog Rider|Musketeer|Bats|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.62,7301,0,Hog Rider|Mega Minion|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.5,7418,0,draw,219,Tournament
4137,Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,7339,3,Royal Giant|Sparky|Electro Wizard|Zap|Mega Minion|Tombstone|Fireball|Ice Spirit,3.62,7358,1,player_1,220,Challenge
4138,Lava Hound|Miner|Mega Minion|Skeleton Army|Fireball|Arrows|Tombstone|Inferno Dragon,3.75,6530,0,Hog Rider|Musketeer|Heal Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,6672,1,player_2,239,Tournament
4139,Mortar|Miner|Skeletons|Ice Spirit|Bomber|The Log|Rocket|Knight,2.75,4568,0,Giant|Inferno Dragon|Wizard|Musketeer|Fireball|Zap|Mega Minion|Tombstone,3.75,4419,0,draw,97,Ladder
4140,Royal Hogs|Earthquake|Mighty Miner|Royal Recruits|Hunter|Skeletons|Fisherman|The Log,3.62,5323,3,Hog Rider|Musketeer|Goblin Gang|Princess|Rocket|The Log|Cannon|Knight,3.5,5329,0,player_1,244,Ladder
4141,Hog Rider|Mini PEKKA|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,5605,1,Archer Queen|Giant|Wizard|Musketeer|Fireball|Zap|Mega Minion|Tombstone,3.88,5660,3,player_2,259,Tournament
4142,Hog Rider|Archers|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.5,6544,1,Wall Breakers|Miner|Bats|Skeletons|Ice Spirit|Fireball|The Log|Knight,2.25,6416,3,player_2,74,Tournament
4143,Hog Rider|Musketeer|Goblin Gang|Princess|Rocket|The Log|Cannon|Knight,3.5,5583,1,PEKKA|Hunter|Battle Ram|Bandit|Magic Archer|Poison|Zap|Royal Ghost,3.88,5365,3,player_2,175,Tournament
4144,Three Musketeers|Battle Ram|Ice Golem|Elixir Collector|Fireball|The Log|Dark Prince|Ice Spirit,4.0,6420,3,Giant Skeleton|Wizard|Musketeer|Mega Minion|Fireball|Zap|Tombstone|Ice Spirit,3.5,6446,3,draw,201,Challenge
4145,Hog Rider|Musketeer|Bats|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.62,5345,3,Graveyard|Baby Dragon|Tombstone|Knight|Freeze|Ice Spirit|Bowler|The Log,3.38,5310,3,draw,100,Friendly
4146,Hog Rider|Musketeer|Ice Spirit|Skeletons|Earthquake|The Log|Cannon|Ice Golem,2.5,4425,0,Valkyrie|Battle Ram|Bandit|Magic Archer|Electro Wizard|Zap|Poison|Royal Ghost,3.5,4357,3,player_2,142,Challenge
4147,Hog Rider|Musketeer|Goblin Gang|Princess|Rocket|The Log|Cannon|Knight,3.5,6430,3,Mother Witch|Knight|Skeletons|Ice Spirit|Fireball|The Log|Tombstone|Musketeer,2.75,6549,3,draw,137,Friendly
4148,Archer Queen|Giant|Wizard|Musketeer|Fireball|Zap|Mega Minion|Tombstone,3.88,5523,0,Royal Hogs|Earthquake|Mighty Miner|Royal Recruits|Hunter|Skeletons|Fisherman|The Log,3.62,5530,3,player_2,291,Friendly
4149,Lava Hound|Miner|Mega Minion|Skeleton Army|Fireball|Arrows|Tombstone|Inferno Dragon,3.75,7550,3,X-Bow|Tesla|Archers|Knight|Skeletons|Ice Spirit|Fireball|The Log,3.0,7684,3,draw,232,Ladder
4150,Royal Recruits|Battle Healer|Three Musketeers|Elixir Collector|Fireball|Zap|Mega Minion|Ice Spirit,4.5,6432,1,Royal Recruits|Battle Healer|Hunter|Earthquake|Fireball|Skeletons|Fisherman|The Log,3.5,6421,1,draw,207,Friendly
4151,Sparky|Giant|Electro Wizard|Zap|Mega Minion|Tombstone|Fireball|Ice Spirit,3.5,5315,1,Royal Recruits|Battle Healer|Hunter|Earthquake|Fireball|Skeletons|Fisherman|The Log,3.5,5319,0,player_1,71,Tournament
4152,Goblin Barrel|Princess|Goblin Gang|Knight|Inferno Tower|Rocket|The Log|Skeleton Army,3.5,4688,3,Hog Rider|Hunter|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4572,0,player_1,160,Challenge
4153,Goblinstein|Giant|Wizard|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.62,5432,2,Hog Rider|Musketeer|Goblin Gang|Princess|Rocket|The Log|Cannon|Knight,3.5,5399,0,player_1,107,Challenge
4154,Mega Knight|Miner|Bats|Skeletons|Inferno Tower|Goblin Barrel|The Log|Princess,3.25,5394,2,Lava Hound|Balloon|Mega Minion|Minions|Fireball|Arrows|Tombstone|Skeleton Army,3.88,5534,0,player_1,193,Friendly
4155,Mega Knight|Goblin Barrel|Princess|Goblin Gang|Inferno Tower|Rocket|The Log|Knight,4.0,5635,1,Giant|Prince|Dark Prince|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,5583,2,player_2,76,Challenge
4156,Mega Knight|Goblin Barrel|Princess|Goblin Gang|Inferno Tower|Rocket|The Log|Knight,4.0,7682,0,Hog Rider|Musketeer|Bats|Skeletons|Fireball|The Log|Cannon|Ice Spirit,2.62,7338,3,player_2,106,Friendly
4157,Giant|Prince|Dark Prince|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,4428,1,Giant|Prince|Dark Prince|Musketeer|Fireball|Zap|Mega Minion|Ice Spirit,3.5,4450,2,player_2,266,Tournament
4158,Knight|Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon,2.75,4584,3,X-Bow|Knight|Tesla|Archers|Skeletons|Ice Spirit|Fireball|The Log,3.0,4471,0,player_1,166,Challenge
4159,Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,4347,2,Hog Rider|Musketeer|Goblin Gang|Princess|Rocket|The Log|Cannon|Knight,3.5,4414,0,player_1,298,Ladder
4160,Hog Rider|Musketeer|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.62,7612,2,Archer Queen|Hog Rider|Ice Spirit|Skeletons|Fireball|The Log|Cannon|Ice Golem,2.75,7628,1,player_1,95,Ladder
